rrt_mode,plan_length,cost,goal_bias,time,plan
RRTStar,5,4.3355524858355015,0.2,1.1615547190012876,"[(0.78, -0.78, 0.0, 0.0), (0.9474236614663356, -1.3414219574398396, 0.2572697462877005, 0.7704624050182125), (1.0677699608592262, -1.2677665469673451, -0.2593002374507756, 1.4493854163146471), (0.8194272648815386, -1.0147937969721292, 0.5826893551350927, 1.771650380494278), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,3.7930720590788036,0.2,6.610872475001088,"[(0.78, -0.78, 0.0, 0.0), (0.1769586436387307, -0.10027042074833137, -0.27950363995197636, -0.07217993068464157), (0.2629173889933636, -0.11466485074416877, -0.6674178580155345, 0.6479773776453697), (0.07047495913343171, -0.0009375710533952031, 0.46169652549960816, 1.366116994279289), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,3.188139607356507,0.2,3.5642947599990293,"[(0.78, -0.78, 0.0, 0.0), (0.5570524580178344, -0.7192194614447383, 0.2438636720651921, 1.411445462593993), (0.5029143117083081, -0.816299641770633, 0.7874928905585468, 1.6303532239405092), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5383782569988398,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,0.986174141005904,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5568558230006602,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.628320103594825,0.2,1.4855095390012139,"[(0.78, -0.78, 0.0, 0.0), (0.8371546890326496, -0.8486772687278838, 0.4054844745615336, -2.2401168660012507), (0.834094712299629, -1.0905859129551048, 1.3555385178558224, -1.5481572599596791), (0.7029019853887304, -0.7892291865267178, 0.7085497150482745, -1.0390034513184352), (0.5622317005592774, -0.6804069403119968, 0.6790523787274809, -0.6603115609398196), (0.5953879821798247, -0.7412481375268696, 0.47794262880494065, -0.16887190470291014), (0.3867070653701927, -0.7496736095890442, 0.9142751223443604, 1.144560202114274), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5701729799984605,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,6,5.59200468088846,0.2,1.7183169970012386,"[(0.78, -0.78, 0.0, 0.0), (1.0275655065519054, -1.8831853943831047, 1.273905260921775, 1.6510129804589768), (0.27565697029630387, -0.5255623548705093, 1.4759947616854783, 1.330512710562287), (0.19598397608250284, -0.31935852800357667, 0.852076950290785, 1.5266663198397694), (0.25300432746858226, -0.26318574901766434, 0.7486982018490762, 1.1001561516441036), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,1.0212218349988689,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5751836679992266,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5811121369988541,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.628320103594825,0.2,1.5595585940027377,"[(0.78, -0.78, 0.0, 0.0), (0.8371546890326496, -0.8486772687278838, 0.4054844745615336, -2.2401168660012507), (0.834094712299629, -1.0905859129551048, 1.3555385178558224, -1.5481572599596791), (0.7029019853887304, -0.7892291865267178, 0.7085497150482745, -1.0390034513184352), (0.5622317005592774, -0.6804069403119968, 0.6790523787274809, -0.6603115609398196), (0.5953879821798247, -0.7412481375268696, 0.47794262880494065, -0.16887190470291014), (0.3867070653701927, -0.7496736095890442, 0.9142751223443604, 1.144560202114274), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,1.0417471010005102,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5649121530004777,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,6,5.59200468088846,0.2,1.7525887949959724,"[(0.78, -0.78, 0.0, 0.0), (1.0275655065519054, -1.8831853943831047, 1.273905260921775, 1.6510129804589768), (0.27565697029630387, -0.5255623548705093, 1.4759947616854783, 1.330512710562287), (0.19598397608250284, -0.31935852800357667, 0.852076950290785, 1.5266663198397694), (0.25300432746858226, -0.26318574901766434, 0.7486982018490762, 1.1001561516441036), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5578098419937305,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,1.0057657549987198,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5609644689975539,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.628320103594825,0.2,1.5051271539996378,"[(0.78, -0.78, 0.0, 0.0), (0.8371546890326496, -0.8486772687278838, 0.4054844745615336, -2.2401168660012507), (0.834094712299629, -1.0905859129551048, 1.3555385178558224, -1.5481572599596791), (0.7029019853887304, -0.7892291865267178, 0.7085497150482745, -1.0390034513184352), (0.5622317005592774, -0.6804069403119968, 0.6790523787274809, -0.6603115609398196), (0.5953879821798247, -0.7412481375268696, 0.47794262880494065, -0.16887190470291014), (0.3867070653701927, -0.7496736095890442, 0.9142751223443604, 1.144560202114274), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,0.9954838310004561,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5610836830019252,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,6,5.59200468088846,0.2,1.7262764249971951,"[(0.78, -0.78, 0.0, 0.0), (1.0275655065519054, -1.8831853943831047, 1.273905260921775, 1.6510129804589768), (0.27565697029630387, -0.5255623548705093, 1.4759947616854783, 1.330512710562287), (0.19598397608250284, -0.31935852800357667, 0.852076950290785, 1.5266663198397694), (0.25300432746858226, -0.26318574901766434, 0.7486982018490762, 1.1001561516441036), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5589513130034902,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.628320103594825,0.2,1.5027228239996475,"[(0.78, -0.78, 0.0, 0.0), (0.8371546890326496, -0.8486772687278838, 0.4054844745615336, -2.2401168660012507), (0.834094712299629, -1.0905859129551048, 1.3555385178558224, -1.5481572599596791), (0.7029019853887304, -0.7892291865267178, 0.7085497150482745, -1.0390034513184352), (0.5622317005592774, -0.6804069403119968, 0.6790523787274809, -0.6603115609398196), (0.5953879821798247, -0.7412481375268696, 0.47794262880494065, -0.16887190470291014), (0.3867070653701927, -0.7496736095890442, 0.9142751223443604, 1.144560202114274), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,1.007835578006052,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5579444949980825,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5684832010010723,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,6,5.59200468088846,0.2,1.7167720590005047,"[(0.78, -0.78, 0.0, 0.0), (1.0275655065519054, -1.8831853943831047, 1.273905260921775, 1.6510129804589768), (0.27565697029630387, -0.5255623548705093, 1.4759947616854783, 1.330512710562287), (0.19598397608250284, -0.31935852800357667, 0.852076950290785, 1.5266663198397694), (0.25300432746858226, -0.26318574901766434, 0.7486982018490762, 1.1001561516441036), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,1.0453828399986378,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5976128359980066,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.628320103594825,0.2,1.5426526559967897,"[(0.78, -0.78, 0.0, 0.0), (0.8371546890326496, -0.8486772687278838, 0.4054844745615336, -2.2401168660012507), (0.834094712299629, -1.0905859129551048, 1.3555385178558224, -1.5481572599596791), (0.7029019853887304, -0.7892291865267178, 0.7085497150482745, -1.0390034513184352), (0.5622317005592774, -0.6804069403119968, 0.6790523787274809, -0.6603115609398196), (0.5953879821798247, -0.7412481375268696, 0.47794262880494065, -0.16887190470291014), (0.3867070653701927, -0.7496736095890442, 0.9142751223443604, 1.144560202114274), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5573737439990509,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,1.0147771069969167,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.558448320000025,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,6,5.59200468088846,0.2,1.74139791700145,"[(0.78, -0.78, 0.0, 0.0), (1.0275655065519054, -1.8831853943831047, 1.273905260921775, 1.6510129804589768), (0.27565697029630387, -0.5255623548705093, 1.4759947616854783, 1.330512710562287), (0.19598397608250284, -0.31935852800357667, 0.852076950290785, 1.5266663198397694), (0.25300432746858226, -0.26318574901766434, 0.7486982018490762, 1.1001561516441036), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5533533039997565,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.628320103594825,0.2,1.5117381340023712,"[(0.78, -0.78, 0.0, 0.0), (0.8371546890326496, -0.8486772687278838, 0.4054844745615336, -2.2401168660012507), (0.834094712299629, -1.0905859129551048, 1.3555385178558224, -1.5481572599596791), (0.7029019853887304, -0.7892291865267178, 0.7085497150482745, -1.0390034513184352), (0.5622317005592774, -0.6804069403119968, 0.6790523787274809, -0.6603115609398196), (0.5953879821798247, -0.7412481375268696, 0.47794262880494065, -0.16887190470291014), (0.3867070653701927, -0.7496736095890442, 0.9142751223443604, 1.144560202114274), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,1.0044027699987055,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5573687450014404,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,0.9914991480036406,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5474788559949957,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,6,5.59200468088846,0.2,1.7269094719958957,"[(0.78, -0.78, 0.0, 0.0), (1.0275655065519054, -1.8831853943831047, 1.273905260921775, 1.6510129804589768), (0.27565697029630387, -0.5255623548705093, 1.4759947616854783, 1.330512710562287), (0.19598397608250284, -0.31935852800357667, 0.852076950290785, 1.5266663198397694), (0.25300432746858226, -0.26318574901766434, 0.7486982018490762, 1.1001561516441036), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.628320103594825,0.2,1.5290255669970065,"[(0.78, -0.78, 0.0, 0.0), (0.8371546890326496, -0.8486772687278838, 0.4054844745615336, -2.2401168660012507), (0.834094712299629, -1.0905859129551048, 1.3555385178558224, -1.5481572599596791), (0.7029019853887304, -0.7892291865267178, 0.7085497150482745, -1.0390034513184352), (0.5622317005592774, -0.6804069403119968, 0.6790523787274809, -0.6603115609398196), (0.5953879821798247, -0.7412481375268696, 0.47794262880494065, -0.16887190470291014), (0.3867070653701927, -0.7496736095890442, 0.9142751223443604, 1.144560202114274), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5967902630000026,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,2.3030806182465025,0.2,1.0300946659990586,"[(0.78, -0.78, 0.0, 0.0), (0.514545846724817, -0.5673303726217958, 0.48262734946857444, 0.07923074100796867), (0.24575984358768022, -0.48213615853779324, 1.0514120977117454, 0.9050301258333819), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,8.49028063833014,0.2,0.5457362480010488,"[(0.78, -0.78, 0.0, 0.0), (1.219869349043936, -1.293762294156758, -2.5500123038712257, 2.8619410037587505), (0.7370605626200186, -0.7350340627653327, -1.2703997439398924, 2.545634534429281), (0.5647069834851681, -0.11295117953535128, 0.5590989157662469, 2.004036658955183), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.628320103594825,0.2,1.4294177749980008,"[(0.78, -0.78, 0.0, 0.0), (0.8371546890326496, -0.8486772687278838, 0.4054844745615336, -2.2401168660012507), (0.834094712299629, -1.0905859129551048, 1.3555385178558224, -1.5481572599596791), (0.7029019853887304, -0.7892291865267178, 0.7085497150482745, -1.0390034513184352), (0.5622317005592774, -0.6804069403119968, 0.6790523787274809, -0.6603115609398196), (0.5953879821798247, -0.7412481375268696, 0.47794262880494065, -0.16887190470291014), (0.3867070653701927, -0.7496736095890442, 0.9142751223443604, 1.144560202114274), (0.3, 0.15, 1.0, 1.1)]"
RRT,6,5.59200468088846,0.2,1.6924220180007978,"[(0.78, -0.78, 0.0, 0.0), (1.0275655065519054, -1.8831853943831047, 1.273905260921775, 1.6510129804589768), (0.27565697029630387, -0.5255623548705093, 1.4759947616854783, 1.330512710562287), (0.19598397608250284, -0.31935852800357667, 0.852076950290785, 1.5266663198397694), (0.25300432746858226, -0.26318574901766434, 0.7486982018490762, 1.1001561516441036), (0.3, 0.15, 1.0, 1.1)]"
RRT,6,2.913145866567577,0.2,12.338284396995732,"[(0.78, -0.78, 0.0, 0.0), (0.6955811884604723, -1.0854036189431686, 0.4469744244782503, 0.4041517305277589), (0.5613698687190629, -1.034838507441933, 0.8137718305749138, 0.47883472930682913), (0.4452681481941574, -0.8358093429605442, 1.2008580946434515, 0.7923667888072434), (0.6991562920682943, -0.6090881937504209, 1.0523174652905842, 0.9766055307505086), (0.3, 0.15, 1.0, 1.1)]"
RRT,10,7.357870108763919,0.2,34.083095077003236,"[(0.78, -0.78, 0.0, 0.0), (1.2207137015991405, -1.8959120204981847, 0.8546636579134876, 1.3187154012726303), (0.8199218609518306, -1.2613751678003975, 0.71747316584282, 1.542385524081614), (0.08746111703194792, -0.07703122821556274, 1.0116763598530634, 1.6284450889955204), (0.559231310465254, -0.5498021045942223, 0.8164345383844283, 1.3642052755330134), (0.33787026036431156, -0.7150073975304077, 0.4041235997084369, 1.4608167136353236), (0.13986863605091893, -0.24224320672455635, 0.20960138043538779, 1.6154035607305701), (0.37646801743889746, 0.12367096399230704, 0.4641610076347793, 1.6213815370932387), (0.4404415065425562, 0.15707248151596565, 0.6487402561494142, 1.2356428560309105), (0.3, 0.15, 1.0, 1.1)]"
RRT,13,12.326603904053881,0.2,67.51943751300132,"[(0.78, -0.78, 0.0, 0.0), (0.7838160491402899, -0.5244649501068781, -2.5490313012752805, 2.5045337432579844), (0.8805262758890695, -0.9064620385839102, -1.9604072005687774, 2.6427750377528785), (1.0231025830536495, -1.0316325738046723, -1.6307228435815608, 2.500867694528674), (1.4903006041429903, -1.8728625117133246, -0.6253961164154132, 1.8632393524379367), (0.955768895045523, -1.0102133732177525, -0.03426015923365533, 2.031956733212671), (0.7005834284936556, -1.3100958718541424, 0.3665868539980277, 2.270833931089685), (0.6395620962678978, -0.8569296897698817, 0.6915397824903997, 2.3019008559914553), (0.04674612009544621, -0.02459244978188657, 0.16874839328194158, 2.490713876456554), (0.36369029959058086, -0.02186993043383989, 0.17603709709974158, 1.8292255631226642), (0.18414975816679746, 0.46689506032818073, 0.18953387788050957, 1.7679426465149115), (0.1849212842445045, 0.4484964853101103, 0.5090140595947275, 1.124296032240471), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,3.7179488990340466,0.2,191.06577211499825,"[(0.78, -0.78, 0.0, 0.0), (0.8133368077810608, -1.1000575762250735, -0.11608286755760266, 1.0477696433508914), (0.663582766652381, -1.022610281744317, 0.33045319895625536, 1.283502539571674), (0.3202396370877709, -0.6376360036764512, 0.6346828317488207, 1.2010594358249618), (0.34737194330754395, -0.3308052541627968, 0.9428771365222506, 1.1109365701407006), (0.3270767226721496, -0.07676668768437755, 0.5854837523181375, 1.0154764148141444), (0.46788553574609937, -0.015966035021496072, 0.8255536063330564, 1.050147580115743), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.13401086700469023,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.12641904799966142,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.12822600700019393,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.1269439319949015,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,2.424791515148952,0.05,0.5788861719993292,"[(0.78, -0.78, 0.0, 0.0), (0.3145178358149776, -0.5375968006378504, 0.6625982508183279, 1.1087519692770664), (0.015043997090699701, 0.0607594229793218, 0.8616734361346614, 1.0639723486079227), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.15218119600467617,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.1247439260041574,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.733868436521951,0.05,0.8202000339952065,"[(0.78, -0.78, 0.0, 0.0), (0.7045767344947422, -0.630861055903261, -0.6933262794941237, 1.6730959655966737), (0.5455315514690735, -0.9301606833890141, 0.8095071775301248, 1.8693734322150588), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.12645947399869328,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.13273805900098523,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,2.424791515148952,0.05,0.578603371999634,"[(0.78, -0.78, 0.0, 0.0), (0.3145178358149776, -0.5375968006378504, 0.6625982508183279, 1.1087519692770664), (0.015043997090699701, 0.0607594229793218, 0.8616734361346614, 1.0639723486079227), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.1257695899985265,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.12576916900434298,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.12767662700207438,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.0945817430756914,0.05,0.13143433399818605,"[(0.78, -0.78, 0.0, 0.0), (0.8159645624785581, -1.629250410181217, 1.182040981789223, 1.5533923927099815), (0.587745176253744, -0.7565137639843105, 0.9808761689582601, 1.137412811096457), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.733868436521951,0.05,0.8098403039984987,"[(0.78, -0.78, 0.0, 0.0), (0.7045767344947422, -0.630861055903261, -0.6933262794941237, 1.6730959655966737), (0.5455315514690735, -0.9301606833890141, 0.8095071775301248, 1.8693734322150588), (0.3, 0.15, 1.0, 1.1)]"
